sample_id,split,category,sampling_strategy,state_source,source_result_dir,source_schema_version
auto_game_9ab7a38b9524f81b,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_9c008c7c057f3af5,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_9c511d7ea140b8de,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_9c70a69335829bff,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_9df90e7b7fd63459,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_9f657e87afe087be,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_9fdec0ee68ebbf18,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a0c01f29f1f23598,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a0cb59dfef61b4b9,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a0ee0eb5685be385,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a48de378d16311c1,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a4aec9496f66d1db,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a5468a6d9d998ff6,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a6ea7bcb21622cc5,test,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a8a07cbd6039816b,test,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a8f4c3cde45037bd,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_a9cc0524da18b528,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ac1666897e75d6c0,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ad5166aca43a9d63,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ae00a4b9a7467d2e,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_af1d44c8c5f4937d,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_afac32c7bd3fd011,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_afba357bf4e488a4,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_aff0196d182885ef,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b0ab688999eedf24,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b102592eeed941be,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b1b0f24f56b82420,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b24297557e8cc2d4,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b29aeda0fc41f786,test,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b3945415f9c522ed,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b39a59015fea0ed4,train,Game,autonomous_1_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b3c2157c55e1499a,train,Game,autonomous_baseline,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b4aece447f0573e3,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b5902725390966c0,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b682612bb9ceadd4,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b6adc13d659c6d72,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b80bd9648ed73f5c,test,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b832547468d875b1,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b981c9779ff6cb26,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_b9e8f0a3eafa31bf,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ba912923a62a0485,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_bb53e0ee907f813c,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_bb960d52d5e4dc92,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_bbf9da0557c2fc61,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c0985a8ba89b11bf,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c0daf7757ddf71d6,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c18a218c2f5c1efb,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c23cfefbb70917f8,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c23f87b76b0c0f4c,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c650fe6b2077ed84,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c67918a1338f3744,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c705df76fa356b05,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c844e451bc25b750,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_c978797909873db4,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ca6dd12557fd0fa6,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ca8c86598f1a0770,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_cb743cbb92f36469,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_cc28396eea21a069,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_cc2a78da1fce2020,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_cd324bb03ded8a50,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_cdad5f592d0aaeb2,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_cfc0f4f776ba3544,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d10a826e6986a091,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d1ad48102e303080,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d2cc486487c2b4c2,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d38529d183865fff,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d40fcc6995db39fa,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d4640e560c14ec42,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d513c74a3da61b78,test,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d543057d423dafdc,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d55f9d372403ab0d,train,Game,autonomous_4_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_game_d582a9dda3afb534,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d5c20f0ec4e15523,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d65d2e414e425fe3,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d6769235d795a3fb,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d786d2fc55fe2ef4,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d7e0429b09dcd608,test,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d8465f556324d4c0,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d860ea621651a8ab,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d8be54f81def1a6d,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_d8fde3d0202a88eb,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_da4dea2bb6b1522b,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_db2bd9ba76145165,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_dc6ccc81cff6c519,test,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ddd0de063a3adfbd,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_de323c45bd98a0be,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_de5762a05d1800a6,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_de983eec9ba5e67f,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_df7d2ad0c138753c,test,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_dfb352c6a801dd61,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e0925f17a3db47f9,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e0b6f6ab501156a4,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e0f8328c4a3e0037,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e10eb6f4f68c9683,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e190774efb95b06f,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e3b600b6540d9064,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e3db78b345ad5b9b,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e3e155d8c90eeffa,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e4162148144339e3,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e426633b07f74484,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e54dc51c14eae89e,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e586905344fa2421,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e594e4236fe6fd34,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e5a4714d35014f22,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e6efd01ec13f5ca5,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e76483220bb99bb5,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e7b45588b14a5a78,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e89e197ef170b81e,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e8e63db559660349,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_e92232b6ad7b2ce1,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ea8738fa807c4c0f,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ec33b684d030f38a,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ec435e4a3e8a5b0c,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_edc8439b2391242a,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ee63d238d167f48e,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ee8c284855ccb4f0,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_eebd5b5efb8ec5e4,test,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ef31e1bea1eef842,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f018621a8e1a7f56,test,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f0b763b77b8db753,test,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f3eff723fdd58edd,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f4576db6ed227c5c,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f49ff140d3645e54,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f5497506c40c49e2,test,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f7996fccd8606cd3,train,Game,autonomous_single,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f85ccec5400111d9,train,Game,autonomous_1_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f9507706dd79b211,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f9a50bc211d55704,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f9d9b26f62ff6963,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_f9df7fafba35a2a2,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fafc09a17bfa7a75,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fb161a3d64398bf4,test,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fb5d0bbbc01855f1,train,Game,autonomous_1_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fbd749bff9f6ae1b,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fc2f175527e830b4,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fcb62a34da95bc35,train,Game,autonomous_3_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_fe64d2ad40c24461,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_feefbe7f38b3a0fb,train,Game,autonomous_4_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_game_ff96d9c2754e516a,train,Game,autonomous_2_way,browser_snapshot,rating_results_snapshot_upgrade,2
auto_social_or_communication_069eaefb18679c5c,train,Social or Communication,autonomous_1_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_1566a4338dbf0a4d,train,Social or Communication,autonomous_1_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_3293df00c08de8a9,train,Social or Communication,autonomous_2_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_3e0048feb64d3b95,train,Social or Communication,autonomous_4_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_4c97f30c86ffb3df,train,Social or Communication,autonomous_3_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_62507905c18eab1c,train,Social or Communication,autonomous_1_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_7cba3c82cd6c540d,test,Social or Communication,autonomous_2_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_a895273b4963b912,test,Social or Communication,autonomous_3_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_d25d4ace6d8d6f33,train,Social or Communication,autonomous_2_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_e7ed81b7ec752adb,train,Social or Communication,autonomous_baseline,reconstructed_from_graph_and_baseline,rating_autonomous,1
auto_social_or_communication_fa3e91a139e9a4d6,train,Social or Communication,autonomous_2_way,reconstructed_from_graph_and_baseline,rating_autonomous,1
coverage_0001_8d2e3442ec0c7545,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0002_7020d78b7b0eee04,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0003_1afc267e3576c3fb,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0003_6db3868975dfd84b,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_v2,2
coverage_0004_aa3e0913d5ee778f,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0005_684c2e75cecbd2dc,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0006_2bab3d150711cdd2,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0007_a9c01943a45af7e9,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0008_a2bac559edfb17b7,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0009_991d6aed916d4272,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0010_4889c37caf7d76ee,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0011_b7971f18e6493659,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0012_2db15da4fe246a8d,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0013_89ca8c492da32573,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0014_d195fd452e3b3c23,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0015_0fa5491ea52e1262,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0018_cc36820d3892282b,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0019_bc333db18fb3466c,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0020_a26927f2ffa6a8a8,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0021_4e281543c97675bb,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0022_ea51b6efad0205a6,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0023_b6d10cfef21a8e8f,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0024_cec2338d5f4eecd1,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0025_a86cd16d17b38cf4,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0026_5c85d5dc8732a7bc,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0028_740321463402036e,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0029_06c579fa9bd510af,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0030_68b5ddd8e84e20a1,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0031_43845a156bc082cb,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0032_df7f32bdaa12cbcd,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0034_a7a45551278f3b51,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0035_ccd6aab24fe4ab88,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0036_d8fa219b6a572fc8,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0037_ff3461a6f33df33e,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0039_c8663172bc8eb8cd,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0041_13c340b43f4a2965,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0043_a8681dec5a041eaa,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0044_a149fae5559942e4,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0045_0d96cfb59400ad25,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0046_ca0c45d6f2aff9e0,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0047_9ca0b235e17bf179,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0048_5ccc6c1dba73ea5e,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0049_e4838d5236b6b425,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0050_459d36b896e4ba49,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0051_4d775057ea423bb1,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0052_473b164f3f7c7bf7,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0053_673cb6d43c1e6b8c,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0054_20d2b865ada323d8,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0055_5641954ec1d34dda,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0056_7df5b18cbfc09a51,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0057_38d2b1c61b701ca1,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0059_70e5589e660eb5fa,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0060_e484a978c7a98f56,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0061_e9c68b0d2a370cfe,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0062_566bbe3fc76ebfc3,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0063_8d7562215fdde016,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0065_7c3a7bba1c41317a,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0066_ef4937dca01c8572,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0067_37e8c61c42d8c40e,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0068_efa72797d53fc521,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0069_e85a070dc4ea41d7,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0070_10353315f9cf2c94,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0071_d8c27ecdfdc90740,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0072_b7d9a5c2ef7de9c4,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0075_886fbe60ef2f3c84,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0076_c0ae3d013c1f80a0,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0077_ec838490c2a1b92c,test,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0078_8a6a16ced15af8fb,train,All Other App Types,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0079_04a13feed749ef9d,test,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
coverage_0080_276b49e76b60a062,train,Game,coverage_deficit,browser_snapshot,rating_results_coverage_stable,2
game_balanced_00002,test,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00003,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00004,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00005,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00006,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00010,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00011,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00016,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00017,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00020,test,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00024,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00029,train,Game,balanced_ladder,reconstructed_from_graph_and_baseline,rating_results_balanced_v2,1
game_balanced_00032,train,Game,balanced_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00034,train,Game,balanced_supplemental,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00036,train,Game,balanced_supplemental,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00038,train,Game,balanced_supplemental,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00040,train,Game,balanced_supplemental,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00041,test,Game,balanced_supplemental,browser_snapshot,rating_results_snapshot_upgrade,2
game_balanced_00042,train,Game,balanced_supplemental,browser_snapshot,rating_results_snapshot_upgrade,2
game_mid_00007,train,Game,midband_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_mid_00009,train,Game,midband_ladder,reconstructed_from_graph_and_baseline,rating_results_midband_game,1
game_mid_00010,test,Game,midband_ladder,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00003,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00006,train,Game,risk_path,reconstructed_from_graph_and_baseline,rating_results_designed_curated,1
game_risk_00007,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00008,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00009,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00010,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00011,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00012,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00013,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
game_risk_00014,train,Game,risk_path,browser_snapshot,rating_results_snapshot_upgrade,2
